code,country,year,rev,exp,prim_exp,ie,pb,d,rgc,rltirc,gg_debt,gg_budg
112,United Kingdom,1869,8.19047,7.41569,4.43358,2.98211,3.75688,74.5527,0.719586,4.98,0,0
112,United Kingdom,1870,7.02928,7.02928,4.20973,2.81955,2.81955,70.4887,6.19111,4.13,0,0
112,United Kingdom,1871,7.09234,6.80088,4.19218,2.6087,2.90016,64.3478,5.38117,0.65,0,0
112,United Kingdom,1872,6.86077,6.3119,3.85289,2.45902,3.00788,60.6557,0.212766,3.24,0,0
112,United Kingdom,1873,6.33435,6.33435,3.9906,2.34375,2.34375,57.0313,2.33546,1.55,0,0
112,United Kingdom,1874,6.41209,6.32544,3.96695,2.35849,2.44514,57.3899,1.65975,9.53,0,0
112,United Kingdom,1875,6.63066,6.63066,3.41781,3.21285,3.21285,57.8313,2.44898,6.92,0,0
112,United Kingdom,1876,6.94853,6.85829,3.60362,3.25468,3.34492,59.3979,0.996016,4.09,0,0
112,United Kingdom,1877,7.06423,7.24537,3.95589,3.28947,3.10834,60.0329,0.986193,3.15,0,0
112,United Kingdom,1878,7.47103,7.6555,4.27712,3.37838,3.19391,61.6554,0.390625,9.1,0,0
112,United Kingdom,1879,6.97729,7.83751,4.33488,3.50263,2.64241,64.7986,-0.389105,6.14,0,0
112,United Kingdom,1880,6.31457,6.21434,3.96299,2.25135,2.35158,65.4012,4.6875,-0.88,0,0
112,United Kingdom,1881,6.87398,6.81669,4.4108,2.40589,2.46318,64.3605,3.54478,4.94175,0,0
112,United Kingdom,1882,7.02572,7.00161,4.63023,2.37138,2.3955,61.547,2.88288,3.9701,0,0
112,United Kingdom,1883,6.55513,6.4943,4.28137,2.21293,2.27376,61.4962,0.700525,2.97,0,0
112,United Kingdom,1884,6.83761,6.87646,4.62316,2.2533,2.21445,56.0508,0.173913,7.97,0,0
112,United Kingdom,1885,7.29642,7.50814,5.59446,1.91368,1.70195,57.786,-0.520833,9.33579,0,0
112,United Kingdom,1886,7.39414,7.32899,5.04886,2.28013,2.34528,57.4823,1.57068,5.22719,0,0
112,United Kingdom,1887,7.11569,6.87005,4.84944,2.0206,2.26624,55.4304,3.95189,4.09942,0,0
112,United Kingdom,1888,7.06761,6.80031,4.82704,1.97327,2.24057,51.3193,4.46281,3.02,0,0
112,United Kingdom,1889,7.11278,6.81203,4.96992,1.84211,2.14286,47.1482,5.37975,1.71721,0,0
112,United Kingdom,1890,7.02841,6.80262,5.06191,1.74071,1.9665,45.9031,0.450451,2.85,0,0
112,United Kingdom,1891,7.04789,6.86204,5.16798,1.69407,1.87991,46.4329,,2.87,0,0
112,United Kingdom,1892,7.01868,6.88218,5.19397,1.68822,1.82471,47.4749,-2.39163,1.70057,0,0
112,United Kingdom,1893,7.25129,7.25866,5.53427,1.72439,1.71702,47.3892,,3.92636,0,0
112,United Kingdom,1894,7.09902,7.03626,5.41144,1.62483,1.68759,44.1156,6.73813,7.3177,0,0
112,United Kingdom,1895,7.6025,7.30368,5.71925,1.58443,1.88325,43.1105,3.15638,4.99964,0,0
112,United Kingdom,1896,7.38816,7.2171,5.66447,1.55263,1.72368,41.1029,4.17246,2.48,0,0
112,United Kingdom,1897,7.70916,7.45684,5.88977,1.56707,1.81939,40.3786,1.33511,-0.019136,0,0
112,United Kingdom,1898,7.29579,7.28342,5.82302,1.4604,1.47277,37.771,4.87484,-1.13446,0,0
112,United Kingdom,1899,7.42286,8.21143,6.88572,1.32571,0.537143,35.0882,4.14573,4.90558,0,0
112,United Kingdom,1900,7.81494,10.7748,9.67113,1.10368,-1.85619,32.4403,-0.723764,-3.19238,0,0
112,United Kingdom,1901,7.98223,10.7266,9.59226,1.13434,-1.61004,35.7951,,4.0536,0,0
112,United Kingdom,1902,8.70011,10.4747,9.00755,1.4671,-0.307443,38.9684,2.55164,2.91,0,0
112,United Kingdom,1903,8.2139,8.43105,7.04669,1.38436,1.16721,41.1958,-1.06635,1.69364,0,0
112,United Kingdom,1904,8.16631,7.96908,6.64712,1.32196,1.51919,40.7137,0.598802,1.7064,0,0
112,United Kingdom,1905,7.94938,7.59298,6.32231,1.27066,1.62707,39.0349,2.97619,2.78,0,0
112,United Kingdom,1906,7.92029,7.34287,6.19315,1.14972,1.72713,37.405,3.3526,1.71889,0,0
112,United Kingdom,1907,7.83675,7.18077,6.12419,1.05658,1.71257,35.3325,1.90157,0.772198,0,0
112,United Kingdom,1908,7.66818,7.32423,6.23672,1.08751,1.43146,35.6766,-4.06147,5.06054,0,0
112,United Kingdom,1909,6.54898,7.80209,6.76778,1.03431,-0.218797,34.8775,2.28833,1.8711,0,0
112,United Kingdom,1910,9.93665,8.18226,7.18811,0.994152,2.74854,34.5134,3.13199,0.906087,0,0
112,United Kingdom,1911,8.55756,8.04901,7.11974,0.929265,1.43782,31.6144,2.92842,2.08617,0,0
112,United Kingdom,1912,8.55848,8.34089,7.4388,0.902085,1.11967,29.7922,1.47524,0.122105,0,0
112,United Kingdom,1913,8.41971,8.16907,7.34919,0.819881,1.07052,27.8986,3.84216,1.35918,0,0
112,United Kingdom,1914,9.98154,24.5801,22.1321,2.44798,-12.1506,27.2712,1,2.34,0,0
112,United Kingdom,1915,12.2929,42.2774,40.2387,2.03874,-27.9458,39.2826,8.0198,-15.982,0,0
112,United Kingdom,1916,17.8359,68.4175,65.5054,2.91206,,65.5849,2.19982,-13.8718,0,0
112,United Kingdom,1917,17.3489,66.1565,62.1808,3.97568,,97.8458,0.896861,-16.409,0,0
112,United Kingdom,1918,18.0993,52.5063,48.0036,4.50274,-29.9043,119.099,0.622222,-10.6289,0,0
112,United Kingdom,1919,25.8024,32.0797,26.4269,5.65281,-0.624489,142.766,-10.8657,-1.40015,0,0
112,United Kingdom,1920,25.1609,20.9615,14.7691,6.19247,10.3918,137.794,-6.04559,-10.3198,0,0
112,United Kingdom,1921,23.5832,22.4302,14.4824,7.94783,9.10079,158.41,-8.12236,14.2264,0,0
112,United Kingdom,1922,21.9561,19.5058,10.9818,8.524,10.9742,183.482,5.16647,23.7994,0,0
112,United Kingdom,1923,21.1772,18.9507,9.78283,9.16784,11.3944,195.544,3.16594,8.77927,0,0
112,United Kingdom,1924,19.7777,18.5896,9.88597,8.70362,9.89177,188.807,4.12698,3.80521,0,0
112,United Kingdom,1925,18.9462,18.1063,9.6768,8.42946,9.26944,176.975,4.87805,3.8486,0,0
112,United Kingdom,1926,19.9871,19.392,10.4244,8.96758,9.56273,187.125,-3.68217,6.86214,0,0
112,United Kingdom,1927,19.8335,18.2101,9.51258,8.69754,10.3209,177.452,8.04829,7.51858,0,0
112,United Kingdom,1928,19.5538,17.7995,8.88456,8.91498,10.6692,175.78,1.21043,5.08976,0,0
112,United Kingdom,1929,18.5605,17.8089,9.07065,8.73828,9.48981,170.524,2.94388,5.82699,0,0
112,United Kingdom,1930,19.6751,18.6661,9.78207,8.88407,9.89305,170.997,-0.714924,8.20671,0,0
112,United Kingdom,1931,21.2513,20.4522,10.9526,9.49954,10.2986,184.826,-5.13051,10.8516,0,0
112,United Kingdom,1932,21.1867,21.3404,11.6317,9.70874,9.55503,190.147,0.759013,6.50862,0,0
112,United Kingdom,1933,20.5609,19.5697,10.2631,9.30665,10.2978,193.966,2.91902,6.22688,0,0
112,United Kingdom,1934,19.2366,18.7586,11.0101,7.74851,8.22643,186.635,6.58737,2.37007,0,0
112,United Kingdom,1935,19.3216,18.9558,11.9642,6.99153,7.35738,178.088,3.86266,1.44072,0,0
112,United Kingdom,1936,19.6134,19.4385,12.8212,6.61721,6.79213,170.195,4.54545,0.072857,0,0
112,United Kingdom,1937,19.3444,18.5291,12.1548,6.3742,7.18956,158.691,3.47826,-2.27556,0,0
112,United Kingdom,1938,19.4684,19.4684,13.107,6.36132,6.36132,155.081,1.22231,2.72211,0,0
112,United Kingdom,1939,17.322,20.3121,16.3155,3.99667,1.00651,149.684,0.981132,0.452026,0,0
112,United Kingdom,1940,16.2802,28.3796,24.8916,3.48807,-8.61136,121.059,10.0149,-9.89114,0,0
112,United Kingdom,1941,18.5685,50.5294,47.5319,2.99746,-28.9634,133.687,9.10326,-6.92587,0,0
112,United Kingdom,1942,25.0539,56.6304,53.3986,3.23186,-28.3446,153.204,2.49066,-3.56898,0,0
112,United Kingdom,1943,28.9576,62.2486,58.6263,3.62232,-29.6687,173.992,2.18712,-0.233333,0,0
112,United Kingdom,1944,33.2567,62.9394,58.7987,4.14072,-25.542,200.635,-3.9239,0.835853,0,0
112,United Kingdom,1945,35.9953,66.8994,62.1433,4.75607,-26.148,234.686,-4.39356,1.1182,0,0
112,United Kingdom,1946,38.2471,60.7661,55.6001,5.16607,-17.353,269.798,-4.33657,-1.82478,0,0
112,United Kingdom,1947,34.728,50.4924,45.3424,5.14997,-10.6144,264.125,-1.4885,-2.74848,0,0
112,United Kingdom,1948,36.2681,36.6554,31.887,4.76845,4.38114,239.573,3.15934,-4.42052,0,0
112,United Kingdom,1949,35.6138,32.6025,28.2645,4.338,7.34939,220.273,3.72836,0.68806,0,0
112,United Kingdom,1950,33.4948,33.1533,28.9638,4.18959,4.53108,216.918,-0.601462,0.630909,0,0
112,United Kingdom,1951,30.7852,28.7576,24.9256,3.83202,5.85966,196.763,2.98519,-6.11399,0,0
112,United Kingdom,1952,31.6088,32.8737,28.9629,3.91083,2.64589,180.858,-0.181166,-4.45167,0,0
112,United Kingdom,1953,29.7979,32.6423,28.466,4.17628,1.3319,169.758,3.93221,0.825562,0,0
112,United Kingdom,1954,32.8214,34.4739,30.5608,3.91302,2.26058,163.226,4.07458,2.0308,0,0
112,United Kingdom,1955,28.2286,28.6181,24.758,3.86003,3.47059,154.186,3.63531,-0.337042,0,0
112,United Kingdom,1956,31.5728,31.0196,27.1635,3.85618,4.40934,143.759,1.24111,-0.121752,0,0
112,United Kingdom,1957,31.5787,32.6194,29.0649,3.55455,2.51383,135.734,1.59921,1.12396,0,0
112,United Kingdom,1958,32.1098,33.8439,30.0723,3.77168,2.03757,131.128,-0.209791,2.0097,0,0
112,United Kingdom,1959,32.0314,32.6154,29.0701,3.54536,2.96131,124.87,4.04837,4.33923,0,0
112,United Kingdom,1960,30.3837,33.1362,29.4393,3.69693,0.94444,117.944,5.76048,4.46306,0,0
112,United Kingdom,1961,32.0432,31.4834,27.8344,3.64896,4.20879,113.752,2.57357,2.6455,0,0
112,United Kingdom,1962,33.2999,33.7857,30.3659,3.41983,2.93403,110.521,1.32799,1.86101,0,0
112,United Kingdom,1963,31.9546,37.4222,33.97,3.45229,-2.01535,108.554,3.95624,3.3822,0,0
112,United Kingdom,1964,31.0242,32.787,29.6327,3.15427,1.39149,101.081,5.03828,2.80419,0,0
112,United Kingdom,1965,32.5117,34.5695,31.5605,3.00902,0.951197,94.6062,2.78898,1.62833,0,0
112,United Kingdom,1966,34.1325,35.7258,32.6858,3.03999,1.44664,91.9493,2.04931,2.77614,0,0
112,United Kingdom,1967,35.5048,40.0736,36.9934,3.08022,-1.48854,89.1479,2.31097,4.48069,0,0
112,United Kingdom,1968,38.0462,40.3434,37.1319,3.21152,0.914247,88.5483,3.98474,2.52463,0,0
112,United Kingdom,1969,40.2413,39.215,36.0946,3.12043,4.14676,82.8374,2.05245,3.72683,0,0
112,United Kingdom,1970,44.6074,42.0015,37.9622,4.03939,6.64526,73.2354,2.45502,2.29573,0,1
112,United Kingdom,1971,42.6728,41.197,37.4096,3.78743,5.26322,65.5545,2.02423,-0.123278,0,1
112,United Kingdom,1972,40.6192,42.2768,38.5423,3.73445,2.07693,62.0416,3.56647,1.96621,0,1
112,United Kingdom,1973,39.2164,43.5108,39.7208,3.79003,-0.504443,54.5622,7.12789,1.43956,0,1
112,United Kingdom,1974,43.7206,47.7784,43.4342,4.34413,0.286375,51.6014,-1.35998,-0.821267,0,1
112,United Kingdom,1975,43.9982,49.0776,45.015,4.06254,-1.01681,46.6778,-0.626648,-9.79782,0,1
112,United Kingdom,1976,43.5999,49.2137,44.7713,4.44236,-1.17138,48.8844,2.64413,-2.16855,0,1
112,United Kingdom,1977,42.3582,46.7649,42.2697,4.49514,0.08846,50.4586,2.39442,-3.50196,0,1
112,United Kingdom,1978,39.5346,46.1632,41.7635,4.39976,-2.22882,51.6261,3.24129,3.62783,0,1
112,United Kingdom,1979,39.3453,45.1379,40.5566,4.58131,-1.21134,48.7398,2.68777,-2.06866,0,1
112,United Kingdom,1980,41.9804,47.6344,42.7434,4.89104,-0.762991,46.1578,-2.08717,2.01247,0,1
112,United Kingdom,1981,44.166,51.1957,45.9669,5.2288,-1.80095,49.9688,-1.32258,1.03528,0,1
112,United Kingdom,1982,45.0927,50.7501,45.4917,5.25843,-0.398937,48.1597,2.09244,3.3676,0,1
112,United Kingdom,1983,44.1166,50.3791,45.4376,4.94145,-1.32106,47.3481,3.62405,5.62804,0,1
112,United Kingdom,1984,43.8871,50.2742,45.153,5.12124,-1.26591,49.2598,2.67054,5.14998,0,1
112,United Kingdom,1985,43.1239,48.697,43.6083,5.08871,-0.484349,49.506,3.59984,4.09857,0,1
112,United Kingdom,1986,42.0764,44.6397,39.8948,4.74492,2.18164,50.2941,4.01259,6.44967,0,1
112,United Kingdom,1987,40.8821,42.6673,38.1636,4.50372,2.71847,49.5726,4.56206,5.30241,0,1
112,United Kingdom,1988,40.7281,40.2712,36.1572,4.114,4.57088,47.1693,5.03204,4.43093,0,1
112,United Kingdom,1989,40.447,39.6782,35.6883,3.98993,4.75874,42.8008,2.28141,1.77742,0,1
112,United Kingdom,1990,39.3073,41.1083,37.4433,3.66503,1.86399,38.4067,0.779359,1.62744,0,1
112,United Kingdom,1991,39.6172,42.7482,39.6286,3.11958,-0.01136,38.0177,-1.39244,4.06601,0,1
112,United Kingdom,1992,38.4938,45.0049,41.9923,3.01261,-3.49845,38.5205,0.146651,5.39157,0,1
112,United Kingdom,1993,37.0742,45.0437,42.0042,3.03945,-4.93004,44.5441,2.22212,6.30136,0,1
112,United Kingdom,1994,37.5774,44.4158,41.1277,3.28812,-3.55034,47.7105,4.28025,5.57103,0,1
112,United Kingdom,1995,37.9871,43.9023,40.3308,3.5715,-2.34372,51.2318,3.05236,4.84401,0,1
112,United Kingdom,1996,38.0154,42.2771,38.7117,3.56541,-0.696348,51.3052,2.88537,5.65213,0,1
112,United Kingdom,1997,38.3388,40.5137,36.9527,3.56103,1.38612,49.7842,3.30734,4.97388,0,1
112,United Kingdom,1998,39.3607,39.4688,36.0033,3.4655,3.35733,46.6598,3.60676,3.57424,0,1
112,United Kingdom,1999,39.7936,38.8755,36.0435,2.83193,3.75004,43.6724,3.47256,3.83277,0,1
112,United Kingdom,2000,40.3533,36.7621,34.0467,2.7154,6.30658,41.0338,3.91557,4.16826,0,1
112,United Kingdom,2001,40.6508,40.1654,37.8386,2.32678,2.81219,37.735,2.46135,3.79647,0,1
112,United Kingdom,2002,39.024,41.1022,39.1066,1.9956,-0.082576,37.4682,2.09698,3.48611,0,1
112,United Kingdom,2003,38.7205,42.1212,40.1409,1.98027,-1.42043,39.0471,2.8082,3.13032,0,1
112,United Kingdom,2004,39.4927,42.9585,40.9999,1.95863,-1.50711,40.8897,2.95092,3.41364,0,1
112,United Kingdom,2005,40.6718,44.0922,41.9938,2.0984,-1.32202,42.5066,2.17299,2.36029,0,1
112,United Kingdom,2006,41.4542,44.1786,42.1235,2.0551,-0.669353,43.4385,2.85274,1.99411,0,1
112,United Kingdom,2007,41.1426,43.8835,41.663,2.22052,-0.520417,43.9395,2.55917,2.65566,0,1
112,United Kingdom,2008,42.8532,47.8311,45.5657,2.26541,-2.71252,52.0469,0.547911,0.936816,0,1
112,United Kingdom,2009,40.0625,51.4588,49.5789,1.8799,-9.51642,68.3174,-4.37334,1.44986,0,1
112,United Kingdom,2010,40.2813,50.5627,47.6773,2.88539,-7.39599,75.5023,2.09216,0.31639,0,1
112,United Kingdom,2011,36.7875,45.3351,42.4857,2.84945,-5.69812,81.7924,0.654713,-1.30489,0,1
122,Austria,1800,,,,,,,,,0,0
122,Austria,1801,,,,,,,,,0,0
122,Austria,1802,,,,,,,,,0,0
122,Austria,1803,,,,,,,,,0,0
122,Austria,1804,,,,,,,,,0,0
122,Austria,1805,,,,,,,,,0,0
122,Austria,1806,,,,,,,,,0,0
122,Austria,1807,,,,,,,,,0,0
122,Austria,1808,,,,,,,,,0,0
122,Austria,1809,,,,,,,,,0,0
122,Austria,1810,,,,,,,,,0,0
122,Austria,1811,,,,,,,,,0,0
122,Austria,1812,,,,,,,,,0,0
122,Austria,1813,,,,,,,,,0,0
122,Austria,1814,,,,,,,,,0,0
122,Austria,1815,,,,,,,,,0,0
122,Austria,1816,,,,,,,,,0,0
122,Austria,1817,,,,,,,,,0,0
122,Austria,1818,,,,,,,,,0,0
122,Austria,1819,,,,,,,,,0,0
122,Austria,1820,,,,,,,,,0,0
122,Austria,1821,,,,,,,,,0,0
122,Austria,1822,,,,,,,,,0,0
122,Austria,1823,,,,,,,,,0,0
122,Austria,1824,,,,,,,,,0,0
122,Austria,1825,,,,,,,,,0,0
122,Austria,1826,,,,,,,,,0,0
122,Austria,1827,,,,,,,,,0,0
122,Austria,1828,,,,,,,,,0,0
122,Austria,1829,,,,,,,,,0,0
122,Austria,1830,,,,,,,,,0,0
122,Austria,1831,,,,,,,,,0,0
122,Austria,1832,,,,,,,,,0,0
122,Austria,1833,,,,,,,,,0,0
122,Austria,1834,,,,,,,,,0,0
122,Austria,1835,,,,,,,,,0,0
122,Austria,1836,,,,,,,,,0,0
122,Austria,1837,,,,,,,,,0,0
122,Austria,1838,,,,,,,,,0,0
122,Austria,1839,,,,,,,,,0,0
122,Austria,1840,,,,,,,,,0,0
122,Austria,1841,,,,,,,,,0,0
122,Austria,1842,,,,,,,,,0,0
122,Austria,1843,,,,,,,,,0,0
122,Austria,1844,,,,,,,,,0,0
122,Austria,1845,,,,,,,,,0,0
122,Austria,1846,,,,,,,,,0,0
122,Austria,1847,,,,,,,,,0,0
122,Austria,1848,,,,,,,,,0,0
122,Austria,1849,,,,,,,,,0,0
122,Austria,1850,,,,,,,,,0,0
122,Austria,1851,,,,,,,,,0,0
122,Austria,1852,,,,,,,,,0,0
122,Austria,1853,,,,,,,,,0,0
122,Austria,1854,,,,,,,,,0,0
122,Austria,1855,,,,,,,,,0,0
122,Austria,1856,,,,,,,,,0,0
122,Austria,1857,,,,,,,,,0,0
122,Austria,1858,,,,,,,,,0,0
122,Austria,1859,,,,,,,,,0,0
122,Austria,1860,,,,,,,,,0,0
122,Austria,1861,,,,,,,,,0,0
122,Austria,1862,,,,,,,,,0,0
122,Austria,1863,,,,,,,,,0,0
122,Austria,1864,,,,,,,,,0,0
122,Austria,1865,,,,,,,,,0,0
122,Austria,1866,,,,,,,,,0,0
122,Austria,1867,,,,,,,,,0,0
122,Austria,1868,,,,,,,,,0,0
122,Austria,1869,,,,,,,,,0,0
122,Austria,1870,,,,,,,,,0,0
122,Austria,1871,,,,,,,7.24234,,0,0
122,Austria,1872,,,,,,,0.779221,,0,0
122,Austria,1873,,,,,,,-2.31959,,0,0
122,Austria,1874,,,,,,,4.48549,,0,0
122,Austria,1875,,,,,,,0.50505,,0,0
122,Austria,1876,,,,,,,2.26131,,0,0
122,Austria,1877,,,,,,,3.4398,,0,0
122,Austria,1878,,,,,,,3.32542,,0,0
122,Austria,1879,,,,,,,-0.689655,,0,0
122,Austria,1880,9.96412,11.3641,8.51287,2.8512,1.45125,69.5829,1.38889,,0,0
122,Austria,1881,10.3252,14.2327,11.4522,2.78053,-1.12696,72.0648,4.10959,5.05,0,0
122,Austria,1882,10.6116,11.6698,8.79369,2.8761,1.81789,72.6229,0.657895,2.32,0,0
122,Austria,1883,11.0883,11.7792,8.83826,2.94097,2.25004,73.5912,4.13943,8.77,0,0
122,Austria,1884,11.1067,17.5392,14.249,3.29026,-3.14226,75.1593,2.71967,6.22,0,0
122,Austria,1885,12.0015,12.576,9.19491,3.38111,2.80661,79.565,-0.610998,8.15,0,0
122,Austria,1886,12.2412,12.6731,9.10075,3.57233,3.14044,84.1478,3.27869,11.68,0,0
122,Austria,1887,11.7279,12.8132,9.48116,3.33201,2.24678,83.1655,6.94445,4.55,0,0
122,Austria,1888,11.7619,12.7306,9.2888,3.44184,2.47313,82.6985,-0.185529,4.37,0,0
122,Austria,1889,12.7097,14.3149,10.7509,3.56399,1.95882,85.9638,-0.929368,4.52,0,0
122,Austria,1890,13.191,13.4469,10.0372,3.40961,3.15372,85.1786,5.4409,4.99,0,0
122,Austria,1891,13.1929,17.2074,13.9423,3.26507,-0.749423,86.2047,3.55872,3.72,0,0
122,Austria,1892,14.1427,15.0071,11.4606,3.54644,2.68205,90.2391,2.23368,11.48,0,0
122,Austria,1893,14.8317,16.1421,12.5895,3.55262,2.24226,89.9692,0.672269,1.68,0,0
122,Austria,1894,14.7332,15.8962,12.297,3.59917,2.43615,87.785,5.84307,8.01,0,0
122,Austria,1895,14.5469,14.1851,10.7282,3.45686,3.81874,83.5028,2.68139,0.21,0,0
122,Austria,1896,15.2506,15.2156,11.535,3.68058,3.71563,85.725,1.5361,9.97,0,0
122,Austria,1897,16.5772,16.4745,12.7449,3.72958,3.83223,86.9348,2.118,7.39,0,0
122,Austria,1898,15.676,15.8471,12.4125,3.43459,3.26351,81.5272,5.62963,2.97,0,0
122,Austria,1899,14.8814,14.9626,11.7169,3.24563,3.16449,78.2421,2.10379,0.78,0,0
122,Austria,1900,15.5415,15.5876,12.345,3.2426,3.19656,81.1469,0.824176,4.62,0,0
122,Austria,1901,15.6953,16.2532,12.9383,3.31491,2.75707,82.7557,0.408719,6.83,0,0
122,Austria,1902,15.3859,16.135,12.9115,3.22349,2.47438,79.1625,3.93487,3.26,0,0
122,Austria,1903,15.142,16.1112,13.0305,3.08071,2.11146,76.2816,0.913838,0.9,0,0
122,Austria,1904,15.9393,17.058,13.946,3.11207,1.99335,78.4462,1.55239,7.23,0,0
122,Austria,1905,14.3268,15.0395,12.2789,2.76062,2.0479,69.4668,5.60509,-3.52,0,0
122,Austria,1906,14.2766,14.3264,11.7039,2.62242,2.57263,65.3867,3.86007,0.43,0,0
122,Austria,1907,15.2145,17.9427,15.3384,2.60425,-0.123972,63.8623,6.15563,5.31,0,0
122,Austria,1908,15.6644,16.9007,14.32,2.5808,1.34445,62.7804,0.437637,2.18,0,0
122,Austria,1909,16.7182,22.2257,19.5579,2.66778,-2.83977,60.8178,-0.326797,0.27,0,0
122,Austria,1910,16.9066,17.325,14.6579,2.66704,2.24867,67.0728,1.42077,-0.07,0,0
122,Austria,1911,17.1009,17.0755,14.3921,2.68342,2.70884,64.6175,3.125,2.01,0,0
122,Austria,1912,16.6001,17.2903,14.8274,2.46291,1.77274,61.3558,5.01567,1.95,0,0
122,Austria,1913,,,,,,63.278,-0.497512,5.26,0,0
122,Austria,1914,,,,,,,-16.5429,,0,0
122,Austria,1915,,,,,,,-7.24067,,0,0
122,Austria,1916,,,,,,,-1.21794,,0,0
122,Austria,1917,,,,,,,-2.14833,,0,0
122,Austria,1918,,,,,,,-2.06186,,0,0
122,Austria,1919,,,,,,,-15.614,,0,0
122,Austria,1920,,,,,,,7.36891,,0,0
122,Austria,1921,,,,,,,10.6928,,0,0
122,Austria,1922,,,,,,,8.97959,,0,0
122,Austria,1923,,,,,,,-0.998752,,0,0
122,Austria,1924,9.00648,14.6976,13.6674,1.03024,-4.66091,24.1047,11.6015,,0,0
122,Austria,1925,8.75607,13.7123,12.7959,0.916424,-4.03984,21.1905,6.77966,,0,0
122,Austria,1926,9.40662,15.5837,14.7724,0.811284,-5.36576,21.4689,1.69312,,0,0
122,Austria,1927,9.21692,16.5166,15.6805,0.836184,-6.46355,21.8011,3.01769,,0,0
122,Austria,1928,9.29795,16.9264,16.0394,0.886986,-6.74144,16.1318,4.64646,,0,0
122,Austria,1929,9.62779,16.4599,15.737,0.722911,-6.10918,15.4326,1.44788,,0,0
122,Austria,1930,10.1211,19.801,19.032,0.769031,-8.9109,19.2837,-2.75928,,0,0
122,Austria,1931,11.0232,22.5,21.2896,1.21043,-10.2664,21.834,-8.02348,,0,0
122,Austria,1932,10.9843,20.1466,18.9361,1.21047,-7.95183,29.489,-10.3191,,0,0
122,Austria,1933,10.7539,14.3015,12.8747,1.42683,-2.12084,36.4501,-3.32147,,0,0
122,Austria,1934,11.3586,16.637,15.0635,1.5735,-3.7049,39.1904,0.858896,,0,0
122,Austria,1935,11.7615,17.221,15.6729,1.54814,-3.91138,40.3895,1.94647,,0,0
122,Austria,1936,11.6524,15.5579,14.1352,1.42275,-2.48283,36.4249,2.98329,,0,0
122,Austria,1937,11.5479,14.389,13.0611,1.3279,-1.51324,35.5916,5.33024,,0,0
122,Austria,1938,,,,,,,12.7613,,0,0
122,Austria,1939,,,,,,,13.3659,,0,0
122,Austria,1940,,,,,,,-2.58176,,0,0
122,Austria,1941,,,,,,,7.15548,,0,0
122,Austria,1942,,,,,,,-5.02885,,0,0
122,Austria,1943,,,,,,,2.43056,,0,0
122,Austria,1944,,,,,,,2.54237,,0,0
122,Austria,1945,,,,,,,-58.6777,,0,0
122,Austria,1946,,,,,,,16.8,,0,0
122,Austria,1947,,,,,,,10.274,,0,0
122,Austria,1948,23.4449,32.7455,32.2841,0.461371,-8.83925,34.2227,27.3292,,0,0
122,Austria,1949,24.5793,33.8142,33.5034,0.310843,-8.9241,27.7002,18.9024,,0,0
122,Austria,1950,28.6407,36.3574,36.0996,0.257803,-7.45896,20.3172,12.409,,0,0
122,Austria,1951,24.7106,26.281,26.0673,0.213748,-1.35673,15.4486,6.83993,,0,0
122,Austria,1952,21.3438,22.0753,21.8906,0.184625,-0.546875,17.0882,0.0874,,0,0
122,Austria,1953,26.0958,26.337,26.1612,0.175758,-0.065454,16.5704,4.35162,,0,0
122,Austria,1954,24.2682,24.6186,24.4167,0.201923,-0.148504,13.6173,10.2197,,0,0
122,Austria,1955,23.7262,24.228,23.9944,0.233645,-0.268224,12.1683,11.0531,,0,0
122,Austria,1956,23.4723,24.2479,23.9563,0.291597,-0.484034,9.2079,6.87936,,0,0
122,Austria,1957,25.1318,25.8311,25.5242,0.306818,-0.392424,8.30106,6.12473,,0,0
122,Austria,1958,24.862,28.3818,27.9971,0.384672,-3.13504,11.4109,3.65161,,0,0
122,Austria,1959,25.189,27.3466,26.7973,0.549315,-1.60822,13.55,2.84212,,0,0
